name,longitude,latitude,age,normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance,cu_mt
['Famatina'],-67.78,-29.0,3.8,9.652837005379586,53.149847412109374,24.9049200294494,7.77705681650586,0.0
['Tucari'],-70.19,-16.57,4.6,10.26859149637643,64.36692352294922,24.768645305951527,17.52122274460844,0.0
['Nevados  de  Famatina'],-67.75,-29.0,5.0,10.56130284094476,57.24561386108398,23.07013716618321,8.492263184862036,1.2
['Los Sulfatos'],-70.25583,-33.2,5.0,10.162015662376024,46.31908340454102,26.36019528626675,2.6705601791499296,17.52
['El Aguila'],-77.8966666666667,-8.55972222222222,5.0,10.17876571679308,38.24845542907715,20.35387994684744,24.376227342247464,0.289
['Capillitas'],-66.381805,-27.340068,5.2,10.878859936681426,61.59543762207032,18.664507082824112,4.093065356259939,0.0092799999999999
['Los  Bronces/Rio  Blanco'],-70.26666666666667,-33.13333333333333,5.22,10.804512577370588,46.31908340454102,19.05705557726172,2.5715180090197145,204.3
['El  Teniente'],-70.4625,-34.08861111111111,5.4,9.758438511122794,43.80632705688477,31.24490180641312,3.9907097718438655,128.5322
['Arcata'],-72.312729,-14.973677,5.4,8.798078237792236,50.89691925048828,38.45366081888204,10.040383491768615,0.0
['Agua  Rica'],-66.28,-27.3708333333333,5.5,11.842453004977644,65.10258483886719,16.899210480006563,4.64712861126983,6.5428
['Filo  Colorado'],-66.207575,-27.367737,5.5,11.842453004977644,65.10258483886719,16.899210480006563,4.638429099208882,0.0225
['Los Bronces Sur'],-70.256043,-33.161424,5.5,11.206384023031289,49.514035034179685,22.539688523169577,3.3437327708338755,7.29
['Ares'],-72.171564,-15.031963,6.0,9.46498795393338,52.9202880859375,39.4781598180896,13.89052152206663,0.0
['Diablillos'],-66.80805,-25.305,6.4,12.016842049404548,69.7089630126953,13.966058309848554,1.157072701929713,0.0
['El Indio'],-69.97,-29.74,6.5,11.463831920348328,59.73372802734375,21.750561734750693,3.0100786672359376,0.0
['La Huifa'],-70.323794,-34.048911,6.57,10.703939997441696,49.97160263061524,28.88721962011103,4.273077261988183,2.424
['Farallón Negro'],-66.678904,-27.302186,6.6,11.985696470102686,68.76280288696289,15.431714404904136,3.315831701314492,0.0
['Choquelimpie'],-69.39,-18.49,6.6,11.885817073264333,77.30032043457031,17.630537448296526,9.675370805749514,0.0
['Escalones'],-69.973054,-34.119044,6.8,10.703939997441696,49.97160263061524,28.88721962011103,4.385820400325606,2.5
['Yauricocha'],-75.7219,-12.3105,6.9,10.4927321000362,50.99883270263672,31.74653986931349,3.173899441448569,0.1792
['Sancarrón'],-69.96667,-29.58333,7.0,11.551206962789228,64.55560989379883,21.028524168985864,2.905620589806618,0.0
['Bajo  de  la  Alumbrera'],-66.6333,-27.33062,7.089,11.985696470102686,67.64768905639649,15.431714404904136,3.3736335532717705,4.2718
['Santa Rosa'],-70.02,-16.63,7.2,11.08355973389614,68.77918167114258,27.24001427157898,13.082545390324878,0.0
['Bajo  de  San  Lucas'],-66.608299,-27.4,7.4,11.97178899921527,67.64768905639649,15.616625201686183,3.514672186204028,0.35
['Toromocho'],-76.143033,-11.608839,7.4,10.93259437507249,49.8629020690918,27.17408231833461,5.21987278831598,9.92072
['Quimsacocha'],-79.233,-3.0833,7.4,11.0828117853148,30.127874755859374,17.93755660037565,50.08235095145984,0.04
['Los  Azules'],-70.2083,-30.95833,7.84,11.44818867317158,62.73867492675781,20.72938269121669,1.1039773530304768,4.6176
['Rosario de Rengo'],-70.519553,-34.547238,8.0,10.4739879872919,50.92038192749023,30.116202756264915,4.936617779333602,3.0
['Caylloma'],-71.873506,-15.194028,8.0,9.690377545378531,58.094862365722655,38.41970790688224,18.678209984317228,0.0
['El Tambo'],-69.95,-29.8,8.25,11.391289098316191,64.8067741394043,21.676070739441247,3.053596167352627,0.0
['Bajo  El  Durazno'],-66.5666666666667,-27.2833333333333,8.355,11.843827963434489,70.67471923828126,16.15518396731357,2.1450611742077306,0.24
['Raura'],-76.75,-10.4833,8.5,11.131199787640274,51.03849563598633,24.02436678915173,9.808704638859574,0.03625
['Lama'],-70.017686,-29.322693,8.55,11.375147367408406,66.9038070678711,23.513437728508364,6.2591570764122935,0.0
['Pascua'],-70.01,-29.32,8.55,11.375147367408406,66.9038070678711,23.513437728508364,6.258446365183267,0.0
['Cerro Atajo'],-66.475,-27.3083,8.75,11.908679630992076,70.55254211425782,17.48975749864733,2.621613887213884,0.245
['El Pachon'],-70.45,-31.76,8.795,11.444342382409516,62.2338264465332,20.05878565921997,0.7094016473190758,8.690000000000001
['Los  Pelambres'],-70.5,-31.70833333333333,9.5,11.582890615118686,62.73939208984375,21.46051602713697,0.8262315464098696,46.01586
['Fierro  Urcu'],-79.3333333333333,-3.75,9.6,11.515615897894538,34.450598907470706,21.98273156927437,18.13205513807545,0.107
['Julcani'],-74.8,-12.9412,9.7,11.060935355766798,58.569417572021486,31.684314877010205,6.150870400146161,0.0
['Yanacocha'],-78.515278,-6.986111,9.7,12.410080957481238,32.20853042602539,13.643928209629753,10.865441807348986,0.0
['Chaucha'],-79.4166666666667,-2.95,9.71,11.515615897894538,34.450598907470706,21.98273156927437,19.9284368643454,1.452
['Lagunillas'],-70.333367,-32.605833,10.0,11.769142593854893,58.23592758178711,19.40167477710476,1.6099683053770026,4.05
['Alto  Dorado'],-78.1833333333333,-8.16666666666667,10.0,12.308853290333246,43.99699172973633,15.866053954470509,19.040849976115048,0.051
['San Juan de Lucanas'],-74.20389,-14.66583,10.0,10.619548938605174,62.22896499633789,35.31822843131672,15.250481541027932,0.0
['San Salvador de Patillani'],-70.9916666666667,-15.625,10.0,11.075341996185356,68.26440658569337,31.662025976134125,22.73414788924926,0.44
['Antamina'],-77.05,-9.53,10.02,12.023933369040368,51.845262145996095,20.985506536696693,11.847537098143857,7.897
['Shila'],-72.0998,-15.4,10.8,11.028464489943577,70.51570892333984,34.2434117144952,18.54526363786247,0.0
['El Volcán'],-69.169136,-27.380991,11.0,12.367724461758288,69.42377166748047,19.50958771608168,1.733883290724813,0.0
['Altar'],-70.28,-31.48,11.13,12.032348632808104,62.64064483642578,21.66525371577628,1.3040287151645489,3.4825
['Diente Verde'],-66.0,-32.8333,11.2,11.755166348869228,58.642121124267575,22.564205576118784,1.5021631595679965,0.03
['Vizcachitas'],-70.431,-32.378,11.2,12.246321554651592,62.64064483642578,17.919931665909438,0.6210638131815089,5.08464
['Sipán'],-78.78,-6.92,11.2,12.650529394760742,33.97897300720215,13.202009412895388,9.18472389016596,0.0
['Arroyo  Chita'],-69.55,-30.4166,11.7,12.968077561616091,63.59380722045898,25.501259212712192,5.776059069316189,1.9812000000000003
['Veladero'],-69.95,-29.36,11.7,13.056593666225112,65.57049407958985,24.860105357850266,7.586438369478031,0.0
['Marcapunta-Colquijirca'],-76.271861,-10.752972,11.75,13.04157360062232,59.11678466796875,21.798948771364003,3.548927774216966,1.5499999999999998
['Tantahuatay'],-78.6694444444445,-6.72527777777778,12.4,13.434338501015048,35.95844230651856,9.642609821452144,14.408166473527784,2.9625
['Tres Chorreras'],-79.533334,-3.1666667,12.84,12.706309192232828,39.391876983642575,21.187698865880257,34.30795711372188,0.05
['Lobo'],-69.03,-27.23,12.9,14.6580763246863,67.76896362304687,18.612945341473186,6.390288372941749,0.7424
['Quicay II'],-76.391597,-10.698211,13.0,13.577516982994174,61.08019409179688,22.296361827371605,3.874802764281828,3.5
['Los Helados'],-69.5857,-28.3408,13.13,14.31842502531408,66.09638977050781,22.51885540342031,16.325693818937815,6.06
['Cerro  Corona'],-78.6,-6.76,13.4,13.843228872248886,37.68440170288086,10.566037980457896,18.26467641467509,0.9
['Chungar'],-76.54,-11.12,13.4,13.577516982994174,61.51314926147461,22.296361827371605,3.617050727840208,0.0424
['Poracota'],-72.501259,-15.233039,13.7,12.673459822942934,79.80234985351562,34.44450240837628,47.53256473795867,0.0
['La Granja'],-79.1194444444444,-6.35833333333333,13.8,13.645510970726573,38.70358581542969,13.004390893212951,23.47542297789262,19.250000000000004
['Cerro  Casale'],-69.2333333333333,-27.7833333333333,13.89,15.388344155169923,67.03267059326171,16.745894538425855,20.077077153237752,4.4975
['Betito'],-67.9,-26.3,14.0,15.44206510004677,72.20639495849609,15.144741888506932,9.117294856460417,0.0117234
['Paramillos  Sur'],-69.0833,-32.4666,14.0,16.02867996205658,61.078331756591794,9.086713911405296,65.36087459872829,0.9911
['Dos  Hermanos'],-69.7216666666667,-18.29,14.0,15.113421752714544,76.4933837890625,14.198745194574252,23.139114599669035,0.05
['Maricunga'],-69.296347,-27.55155,14.0,15.388344155169923,67.32435607910156,16.745894538425855,17.64395244843588,0.0
['Cerro de Pasco'],-76.27,-10.78,14.35,13.491829067926512,63.1581657409668,24.183378362921697,5.619804486174004,1.5
['Colpayoc'],-78.618802,-7.140859,14.5,13.55779145580264,39.0558219909668,16.630980716429278,18.897317632543103,0.0
['Pierina'],-77.59,-9.45,14.5,13.397397979343827,60.41362075805664,22.71547793812564,7.121210491852169,0.0
['Pashpap'],-77.99583333333334,-8.788611111111111,14.7,12.84137355068782,57.2212417602539,23.92190305790881,8.035471724513098,0.6372
['Cañariaco'],-79.2833333333333,-6.08333333333333,15.0,13.0880913156293,39.98138198852539,15.979476450077671,22.637619453086245,4.012
['Orcopampa'],-72.331553,-15.274652,15.0,12.244812511348892,80.37493743896485,36.66996590445141,50.826376007075496,0.0
['Salpo-Milluachaqui'],-78.6,-7.99167,15.0,12.962696080251876,51.16412200927734,21.100862301281936,10.709738287519508,0.0
['Magistral'],-77.77166666666666,-8.215555555555556,15.3,12.84137355068782,51.51789855957031,23.92190305790881,9.95845359808044,1.85742
['Inca  Viejo'],-66.75,-25.15,15.4,15.682243873860362,76.87772674560547,12.757072596169245,9.697141958228825,0.225
['Pancho  Arias'],-65.833,-24.266,15.4,15.707573070940716,78.70267333984376,10.11871872637406,8.270043859752764,0.45
['Algamarca'],-78.26,-7.61,15.5,12.819091241318622,42.07869873046875,22.83985707276532,9.674949188580472,0.03
['Portovelo-Zaruma'],-79.616666,-3.733333,15.5,12.857141784853468,43.21887435913086,11.292835738838326,35.22116061128878,0.0819
['La Zanja'],-78.900278,-6.827778,15.6,12.972888618803882,41.508731842041016,17.806498238516443,13.28836666799683,0.0
['Minas  Conga'],-78.365833,-6.9141944,15.7,12.857638349364969,41.71742401123047,21.422070209191745,12.675864880270405,2.2182
['Paramillos  Norte'],-69.0833333333333,-32.3,16.0,16.838593592235334,59.62204818725586,4.71680803662259,85.85048421041259,1.0788
['Cerro Maricunga'],-69.208173,-27.007707,16.0,16.10958703380491,73.59416198730469,11.430981251715306,20.7971995645836,0.0
['Rio Blanco'],-79.3083333333333,-4.94444444444444,11.27,11.98284565571396,34.25181503295899,19.17401322861804,13.059790465198711,7.164899999999999
['Shahuindo'],-78.212778,-7.611666,16.0,12.819091241318622,42.07869873046875,22.83985707276532,9.66861849938159,0.0
['La Virgen'],-78.073525,-7.980863,16.94,12.689614434630524,46.44167022705078,24.07537911803165,8.243721566907315,0.0
['Alto Chicama'],-78.247466,-7.964513,17.0,12.689614434630524,46.31523056030274,24.07537911803165,8.20916198512067,0.0
['El  Galeno'],-78.3166666666667,-7.01666666666667,17.0,12.74227593828775,43.4007926940918,22.6560818342208,8.847222621535487,4.09062
['Filo del Sol'],-69.666,-28.495533,18.0,15.406045996963512,68.28381881713867,10.713527679092078,35.062792595662145,1.01049
['La Tigrera'],-79.63333,-3.21667,18.0,12.784405787814343,47.262109375,9.731782007750445,29.766736724052247,0.0
['El Toro'],-78.02,-7.83,18.1,12.275586653382078,45.415802001953125,25.83674051781034,12.61446794626958,0.0
['Pachagón'],-78.615559,-7.76556,18.15,12.275586653382078,45.415802001953125,25.83674051781034,12.441255372923507,0.5
['La Coipa'],-69.27,-26.81,18.5,15.446554808053596,73.59519958496094,8.730054867100398,21.93228899481521,0.0
['Caserones'],-69.5334,-28.1792,19.0,14.860933687928089,71.71234741210938,8.501186946549717,25.779691582437824,4.455
['Telimbela'],-79.066,-1.5,19.2,12.840934502907595,50.03538360595703,8.615259804070082,40.16564887440918,1.375
['Michiquillay'],-78.321,-7.031,20.0,12.369662057539625,48.92445449829101,22.492871091089103,18.864591765342755,6.3
['Gaby-Papa  Grande'],-79.7,-3.1,20.4,12.873203062558478,50.87211685180664,11.43081229935792,18.619967733897685,0.36
['San Antonio de Esquilache'],-70.290493,-16.118728,20.5,11.013442014053815,80.15619659423828,37.289879086880994,15.275151776760683,0.0
['Balzapamba-Las Guardias'],-79.1333,-1.73333,21.5,12.53828977979,55.52413330078125,16.797301574605832,21.861521960648027,2.09
['Berenguela'],-70.51667,-15.61667,23.0,9.546811112272817,82.22699127197265,34.01053131589141,4.836854961710314,0.348916
['Pancho'],-69.311958,-27.540832,23.22,10.23350563044803,73.05406951904297,6.671127593834629,7.168575514385563,0.3993299999999999
['Verde'],-69.28,-27.38,23.275,10.23350563044803,73.16325225830079,6.671127593834629,6.91213499268332,0.597516
['Cerro Hermoso'],-70.641667,-15.655556,23.5,9.49003805568934,82.57899284362793,32.00932468723294,2.8025357887218747,0.015
['Cangrejos'],-79.80083,-3.49138,23.51,12.110128179328704,55.461692810058594,21.48533091301188,3.650073009040948,0.2
['La Pepa'],-69.28,-27.27,23.81,9.535606805032463,74.04891204833984,7.367840545140222,3.252357927595199,0.6073760000000001
['Caspiche-Santa Cecilia'],-69.299166,-27.675,24.0,9.535606805032463,73.28359031677246,7.367840545140222,3.641109410644941,2.34958
['Josemaria'],-69.5486,-28.4359,24.7,8.560323330898328,73.54995727539062,22.717199517978926,5.2850702890172885,2.9232
['La Arena'],-78.136317,-7.895148,25.9,11.719025682445984,71.07496643066406,17.55933108710954,25.17314113873654,2.636364
